Unnamed: 0,Name,Age,Salary,PAN,Email,PAN_valid,Email_valid,Age_valid,Salary_valid,Overall_Status,Errors
1795,Simran,-5.0,,JHWNA1478M,abc@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
1796,Simran,,-10000.0,RKMAI8503B,ifuwvv@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1797,Rohit,84.0,46947.0,AaPcR6t37A,absbmk@gmail.com,False,True,True,True,False,Invalid PAN
1798,Anjali,-5.0,55964.0,QsUREbJPae,ijveeu@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
1799,Karan,,-10000.0,EIVAL3967C,zqhqln@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1800,Anjali,66.0,-10000.0,NUECJ4860F,hncoth@gmail.com,True,True,True,False,False,Invalid Salary
1801,Simran,,-10000.0,WpiTvGW1I1,ixpiqg@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
1802,Simran,-5.0,,6lNHyTt3sJ,test@gmail,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1803,Neha,-5.0,,KYJJZ7329K,hfojpr@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1804,Rohit,44.0,69926.0,zI6vPliKdF,abc@,False,False,True,True,False,"Invalid PAN, Invalid Email"
1805,Rohit,,64732.0,XbJm5VrkkK,rihbjl@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
1806,Rohit,-5.0,38143.0,rMZyDU1xTJ,test@gmail,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
1807,,-5.0,-10000.0,ZTGGV1199P,test@gmail,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
1808,Karan,130.0,20304.0,oL30MVWYzK,,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
1809,Neha,130.0,81742.0,T3eAvZ3Dhl,omhqeh@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
1810,Priya,65.0,,topRZB1e2T,test@gmail,False,False,True,False,False,"Invalid PAN, Invalid Email, Invalid Salary"
1811,Aman,130.0,-10000.0,BOASB7604W,akjekn@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1812,,,43828.0,JPOo1Beu8U,hhrane@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
1813,Neha,94.0,58574.0,Gc32jbrqcC,,False,False,True,True,False,"Invalid PAN, Invalid Email"
1814,Rahul,,61904.0,PIUBQ4308M,user@,True,False,False,True,False,"Invalid Email, Invalid Age"
1815,Simran,-5.0,,HaP2nL0R6M,abc@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1816,Neha,130.0,,GZktk9AIQX,test@gmail,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1817,Neha,,-10000.0,OLFS23BqQK,user@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1818,Anjali,,-10000.0,hq40GpwZQK,ysylwv@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
1819,,130.0,,fYPCPDkdoH,vpwlyq@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
1820,Karan,,80755.0,OOHYN8397Q,,True,False,False,True,False,"Invalid Email, Invalid Age"
1821,Rohit,,53297.0,RHWIY4318J,ubychy@gmail.com,True,True,False,True,False,Invalid Age
1822,Aman,97.0,,Cs8zU4CDGm,abc@,False,False,True,False,False,"Invalid PAN, Invalid Email, Invalid Salary"
1823,Aman,-5.0,,JVBFW7940I,ufshxn@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1824,Rohit,65.0,,RCBAU7954P,sonjbr@gmail.com,True,True,True,False,False,Invalid Salary
1825,Simran,58.0,-10000.0,PXUJI2164U,taqwdp@gmail.com,True,True,True,False,False,Invalid Salary
1826,Aman,130.0,-10000.0,WFLPF0839F,user@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
1827,Priya,130.0,89868.0,NFVYI4207Y,user@,True,False,False,True,False,"Invalid Email, Invalid Age"
1828,Rohit,52.0,,xmfodFyvFe,sohpdh@gmail.com,False,True,True,False,False,"Invalid PAN, Invalid Salary"
1829,,84.0,-10000.0,QEJGX4326A,ddfzko@gmail.com,True,True,True,False,False,Invalid Salary
1830,Neha,-5.0,34085.0,o0JsVo7F0F,user@,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
1831,Karan,-5.0,29181.0,P8go8hdbjx,,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
1832,Anjali,,25067.0,APXNL5773C,jlhjdp@gmail.com,True,True,False,True,False,Invalid Age
1833,Anjali,8.0,-10000.0,ALEYY9542L,dhxiqy@gmail.com,True,True,True,False,False,Invalid Salary
1834,Rahul,88.0,-10000.0,GP4x2pVR5L,user@,False,False,True,False,False,"Invalid PAN, Invalid Email, Invalid Salary"
1835,Aman,-5.0,-10000.0,VVODX4968D,abc@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
1836,Anjali,,86703.0,vplenvVumF,,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
1837,Rahul,,,WJWGT3925U,qqugzj@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1838,Priya,130.0,99698.0,y5K6soHx9P,ferkbw@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
1839,Rohit,,46275.0,adAf3pBRiD,test@gmail,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
1840,Aman,130.0,38932.0,GmZNMcNwnb,yrxlfj@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
1841,Aman,-5.0,97750.0,8BvXphOBwX,,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
1842,Anjali,53.0,-10000.0,XONSA2648F,qucdzq@gmail.com,True,True,True,False,False,Invalid Salary
1843,Rohit,-5.0,,wO72yYhD2n,test@gmail,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1844,Neha,130.0,-10000.0,JIOOO4999Y,ffydpz@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1845,,47.0,,xG32tAUi0y,hvoarh@gmail.com,False,True,True,False,False,"Invalid PAN, Invalid Salary"
1846,Rahul,30.0,,BMSNI2481M,test@gmail,True,False,True,False,False,"Invalid Email, Invalid Salary"
1847,Aman,-5.0,,KADFP5739R,nqpvap@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1848,Neha,,,HGTFN5761K,snowjj@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1849,Neha,130.0,59071.0,uLuzOzT1hl,,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
1850,Priya,,-10000.0,VUXMBLuJ21,wnroah@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
1851,,,,LQEHL6332G,ijymgy@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1852,Neha,-5.0,-10000.0,WQUTD9029R,xykkqv@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1853,Karan,130.0,,FYBDL8332C,gwhvrw@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1854,Rohit,,73768.0,aCoq6WjjAf,abc@,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
1855,Anjali,130.0,,SESCP2094Q,test@gmail,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
1856,Priya,-5.0,52981.0,Fa010WIMW1,yfllch@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
1857,Priya,130.0,28122.0,XJPIC8673L,outryx@gmail.com,True,True,False,True,False,Invalid Age
1858,Simran,-5.0,30924.0,PZVSA4817S,tyufce@gmail.com,True,True,False,True,False,Invalid Age
1859,Aman,130.0,,RMu5Ro61hH,,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1860,Rohit,48.0,56774.0,8L5mkPNSFE,,False,False,True,True,False,"Invalid PAN, Invalid Email"
1861,Rahul,130.0,-10000.0,4gv318QIyz,muhdba@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
1862,Aman,95.0,-10000.0,VMNMY4726H,abc@,True,False,True,False,False,"Invalid Email, Invalid Salary"
1863,Karan,130.0,98470.0,5Xj6RrFEO0,ayfidf@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
1864,,,98182.0,ERFDW3246T,myzemb@gmail.com,True,True,False,True,False,Invalid Age
1865,Priya,89.0,73303.0,j1jphJlPt5,zopmzo@gmail.com,False,True,True,True,False,Invalid PAN
1866,Aman,130.0,60837.0,9HbNpw9ydI,pvevqx@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
1867,Priya,70.0,,RRFHW4081V,user@,True,False,True,False,False,"Invalid Email, Invalid Salary"
1868,Neha,130.0,92830.0,QEeYMGy6UL,user@,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
1869,,-5.0,-10000.0,OMMHY3502D,ocwhkn@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1870,Aman,,83966.0,CgVINxwN0L,test@gmail,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
1871,Rahul,-5.0,-10000.0,uGgfHXSjVf,test@gmail,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1873,Rahul,,,ngamtA14PJ,test@gmail,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1874,Simran,6.0,-10000.0,5F3Hre6Yyk,test@gmail,False,False,True,False,False,"Invalid PAN, Invalid Email, Invalid Salary"
1875,Anjali,31.0,-10000.0,WKOXA7303H,user@,True,False,True,False,False,"Invalid Email, Invalid Salary"
1876,Karan,130.0,,xekFHhU5XU,japlil@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
1877,Simran,,65139.0,YWDbaaRWiM,kzlnij@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
1878,Aman,,85931.0,QDQRH3234N,,True,False,False,True,False,"Invalid Email, Invalid Age"
1879,Priya,49.0,,GZBWC0485Z,msuqcs@gmail.com,True,True,True,False,False,Invalid Salary
1880,Aman,,,wtJWr2wpve,test@gmail,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1881,Karan,130.0,-10000.0,s3WNd12lpM,test@gmail,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1882,Rahul,,,XYMCB7226T,test@gmail,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
1883,Aman,130.0,-10000.0,uFa8yavmYc,abc@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1884,Neha,,,vQcZClfDzf,user@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1885,Priya,,,DA6F8PBgXs,abc@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1886,,95.0,-10000.0,5pjwciNBlL,qjwpov@gmail.com,False,True,True,False,False,"Invalid PAN, Invalid Salary"
1887,Rohit,-5.0,,DJAQL8305P,gwvxzi@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1888,Anjali,130.0,,OUDRwyEHSg,imifqc@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
1889,Priya,85.0,46222.0,Z2Z8r64YDY,test@gmail,False,False,True,True,False,"Invalid PAN, Invalid Email"
1890,,-5.0,,RYYUZ8469K,,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
1891,Simran,-5.0,58872.0,MEEVR1855I,pxyecz@gmail.com,True,True,False,True,False,Invalid Age
1892,Neha,-5.0,34360.0,2HwDBpXRO4,jiyjmr@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
1893,Anjali,,75840.0,IlwCvW6zVW,user@,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
1894,,,,LRNHV0937Y,,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
1895,Rohit,,-10000.0,GQH02HhOnx,fisovu@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
1896,Anjali,130.0,-10000.0,31HmAER5Rq,,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1897,Karan,130.0,-10000.0,jCkueC0z1f,rfxvnm@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
1898,Karan,,-10000.0,uMNPta9gtC,lnjifi@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
1899,Simran,74.0,74275.0,ZJYVG6646P,test@gmail,True,False,True,True,False,Invalid Email
1900,Neha,-5.0,-10000.0,XGPRC3997U,,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
1901,Simran,-5.0,-10000.0,SLQCJ5217C,abc@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
1902,Rahul,49.0,,WOMXM2343G,gsqonl@gmail.com,True,True,True,False,False,Invalid Salary
1904,Rahul,,54678.0,0l5QXVUlYl,uuvftt@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
1905,,55.0,,AYPNK0826F,ctembl@gmail.com,True,True,True,False,False,Invalid Salary
1906,Rahul,130.0,,axpCfOk8pj,zsxilh@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
1907,Simran,11.0,-10000.0,TbcnKLwplV,hwacay@gmail.com,False,True,True,False,False,"Invalid PAN, Invalid Salary"
1908,Aman,,73432.0,sz8HC5JRB8,test@gmail,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
1909,Rahul,,79533.0,OLKZF9205S,tdoaix@gmail.com,True,True,False,True,False,Invalid Age
1910,,35.0,-10000.0,UKCFKchHUs,gptwkp@gmail.com,False,True,True,False,False,"Invalid PAN, Invalid Salary"
1911,Karan,,69123.0,ycF5tnhjw8,illdaf@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
1912,Aman,-5.0,,GWDEP3111L,,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
1913,Rohit,-5.0,40859.0,rAmR8WSRQp,kmrrkq@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
1914,Anjali,,87630.0,wfmwLAJ7CA,afpetp@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
1915,Aman,11.0,36597.0,Ond5EnOcXd,rmftcq@gmail.com,False,True,True,True,False,Invalid PAN
1917,Simran,,,POHSF7857E,abc@,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
1918,Rahul,130.0,,0nwOykwoxv,user@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1919,Simran,130.0,,waguBMDnms,abc@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1920,Rahul,92.0,60254.0,PPDCC1827S,test@gmail,True,False,True,True,False,Invalid Email
1921,,-5.0,94623.0,JIRnS5a946,zlyflb@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
1922,Simran,-5.0,-10000.0,K7UqnZ2wz2,qfqqbb@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
1923,Anjali,,-10000.0,SLBNX3008V,aavwsd@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1924,Karan,130.0,,clUFWMxrxD,lvolfu@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
1925,Rohit,,,VVZYW9286L,,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
1926,Anjali,,,tIp1PqFn4E,imqebo@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
1927,Aman,130.0,,POCIN1975E,iimsfq@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1928,Anjali,130.0,78083.0,OAGGR8530C,enhqdb@gmail.com,True,True,False,True,False,Invalid Age
1929,Simran,130.0,45001.0,IXKBB4580X,,True,False,False,True,False,"Invalid Email, Invalid Age"
1930,,130.0,-10000.0,uJ7nPUBjK0,gxihwd@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
1931,Rohit,33.0,,M1vvqjm9Yj,abc@,False,False,True,False,False,"Invalid PAN, Invalid Email, Invalid Salary"
1932,Anjali,,47133.0,JVSOY9543I,user@,True,False,False,True,False,"Invalid Email, Invalid Age"
1933,Simran,-5.0,94988.0,20JSIJport,test@gmail,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
1934,Karan,130.0,22897.0,DPURJ5739A,,True,False,False,True,False,"Invalid Email, Invalid Age"
1935,Neha,,,qmnA5oAQx6,xaudfk@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
1936,Anjali,,47315.0,HZTKS1263X,ukusio@gmail.com,True,True,False,True,False,Invalid Age
1937,Karan,,-10000.0,u1kWkHwiEH,abc@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1938,,,41339.0,GIYVC3958F,,True,False,False,True,False,"Invalid Email, Invalid Age"
1939,Anjali,,-10000.0,yxhQtHKnPp,slybmk@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
1940,Anjali,130.0,21265.0,hHppEAe359,qwqgml@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
1941,Neha,21.0,,65ShlrhGi9,ennbfi@gmail.com,False,True,True,False,False,"Invalid PAN, Invalid Salary"
1942,Priya,12.0,30772.0,QUICO0251I,user@,True,False,True,True,False,Invalid Email
1943,,-5.0,-10000.0,GSuITCPdLL,kvpmro@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
1944,Aman,-5.0,-10000.0,kXoyTRWp0L,test@gmail,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1945,Neha,,,lVsAEjrhnV,wkechz@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
1946,Rohit,73.0,,LVFFJ6834C,abc@,True,False,True,False,False,"Invalid Email, Invalid Salary"
1947,Rahul,-5.0,27017.0,R695BHW2EQ,btcvir@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
1948,Neha,58.0,,3eVtmtDfEr,abc@,False,False,True,False,False,"Invalid PAN, Invalid Email, Invalid Salary"
1949,Rohit,60.0,,wbSCfK0Cbd,tnnsgw@gmail.com,False,True,True,False,False,"Invalid PAN, Invalid Salary"
1950,Karan,-5.0,98135.0,PIYPY5003A,ktxzpx@gmail.com,True,True,False,True,False,Invalid Age
1951,Karan,-5.0,91619.0,CBAJC4346P,gkpuax@gmail.com,True,True,False,True,False,Invalid Age
1952,Priya,-5.0,37716.0,PVNBF1468Z,abc@,True,False,False,True,False,"Invalid Email, Invalid Age"
1953,Simran,130.0,40556.0,w4g5vstBQP,user@,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
1954,Neha,,-10000.0,HWKAQ9710N,rlysbi@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1955,Rohit,-5.0,81828.0,dW4mup7GL4,uxmkbc@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
1956,,-5.0,,KqlGl3zgoV,user@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1957,Rohit,,73151.0,sbVn7iFKFH,qwqcle@gmail.com,False,True,False,True,False,"Invalid PAN, Invalid Age"
1958,,130.0,-10000.0,3ZvriboCoY,abc@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1959,Aman,,64976.0,QFOAD3571N,abc@,True,False,False,True,False,"Invalid Email, Invalid Age"
1960,,130.0,-10000.0,QwhdpdPr0s,test@gmail,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1961,Karan,80.0,-10000.0,Iv6HvagUDU,,False,False,True,False,False,"Invalid PAN, Invalid Email, Invalid Salary"
1962,Aman,-5.0,72450.0,GPNYG0600C,fxkwyv@gmail.com,True,True,False,True,False,Invalid Age
1963,Rahul,,-10000.0,BALLA0263B,xtrjxa@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1964,Aman,-5.0,47992.0,WXHSA8441G,exckyt@gmail.com,True,True,False,True,False,Invalid Age
1965,Rohit,,-10000.0,JvLiGvXq1z,user@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1966,Priya,75.0,,YZFOI0397S,abc@,True,False,True,False,False,"Invalid Email, Invalid Salary"
1967,Karan,,56736.0,KLRSB7613X,user@,True,False,False,True,False,"Invalid Email, Invalid Age"
1968,Simran,130.0,-10000.0,NVHXZ4316S,pqpqrm@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1969,Anjali,-5.0,,4yqrEGZgOb,user@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1970,Anjali,130.0,,BT2fhOzh7V,krfssc@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
1971,Rahul,130.0,-10000.0,YQCEY7749J,,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
1972,Simran,-5.0,,xCKMDNd1Hh,gbzxrt@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
1973,Priya,130.0,,lsP20AcKW0,abc@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1974,Priya,130.0,,1vKsWFjgfi,,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1975,Neha,-5.0,-10000.0,UNPHA8730U,iflbwr@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1976,,15.0,82183.0,LSTZJ0342B,,True,False,True,True,False,Invalid Email
1977,Aman,130.0,42501.0,NTBUC3327Q,plihfp@gmail.com,True,True,False,True,False,Invalid Age
1978,Rohit,-5.0,,oeDW7FX0kk,user@,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1979,Karan,-5.0,-10000.0,l7LZXFihej,oawkvn@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
1980,Priya,23.0,-10000.0,furkIcRmC4,dcljsq@gmail.com,False,True,True,False,False,"Invalid PAN, Invalid Salary"
1981,Priya,,35439.0,PPXJL3710P,raydfq@gmail.com,True,True,False,True,False,Invalid Age
1982,,-5.0,24278.0,XSNTN2180E,user@,True,False,False,True,False,"Invalid Email, Invalid Age"
1983,Priya,,-10000.0,YGPqWAX0dj,iafpcx@gmail.com,False,True,False,False,False,"Invalid PAN, Invalid Age, Invalid Salary"
1984,Priya,130.0,,KYFQF9534S,wldpmr@gmail.com,True,True,False,False,False,"Invalid Age, Invalid Salary"
1985,,130.0,39560.0,pvopPhZpDu,test@gmail,False,False,False,True,False,"Invalid PAN, Invalid Email, Invalid Age"
1986,Neha,87.0,-10000.0,urfonoOcrL,test@gmail,False,False,True,False,False,"Invalid PAN, Invalid Email, Invalid Salary"
1987,Rohit,130.0,-10000.0,CZo6GeUxw0,,False,False,False,False,False,"Invalid PAN, Invalid Email, Invalid Age, Invalid Salary"
1988,Karan,14.0,,ey7dyKoSW2,abc@,False,False,True,False,False,"Invalid PAN, Invalid Email, Invalid Salary"
1989,Priya,130.0,82808.0,AYAVF7462F,abc@,True,False,False,True,False,"Invalid Email, Invalid Age"
1990,Anjali,,,APUVQ1176W,,True,False,False,False,False,"Invalid Email, Invalid Age, Invalid Salary"
